Route_ID,Source_City,Destination_City,Distance_km,Departure_Time,Arrival_Time,Duration_min,Day_of_Week,Bus_Type,Operator_Name,Seats_Available,Total_Seats,Ticket_Price_INR,Rating,Reviews_Count
R2991,Visakhapatnam,Kochi,799,23:00,13:46,886,Tuesday,Non-AC Semi-Sleeper,Orange Tours,6,30,2254.43,4.9,1865
R2992,Vijayawada,Lucknow,879,13:00,21:00,480,Tuesday,AC Semi-Sleeper,Deccan Lines,17,30,2068.58,3.8,776
R2993,Goa,Coimbatore,682,05:00,21:25,985,Monday,Non-AC Sleeper,GreenLine Travels,30,40,1434.71,4.2,349
R2994,Mysore,Kolkata,1056,11:45,22:42,717,Thursday,AC Semi-Sleeper,Orange Tours,39,40,2099.41,3.5,1892
R2995,Madurai,Delhi,1143,06:15,04:41,1346,Saturday,Non-AC Sleeper,Orange Tours,10,42,3225.48,4.9,521
R2996,Shillong,Surat,173,08:15,03:41,1166,Tuesday,AC Seater,KSRTC,27,30,508.32,3.8,1317
R2997,Hyderabad,Patna,1405,19:15,02:08,473,Monday,AC Sleeper,VRL Logistics,7,42,3965.8,4.4,247
R2998,Trivandrum,Jaipur,1069,02:00,15:44,824,Monday,AC Seater,Orange Tours,31,44,2379.12,3.8,1579
R2999,Trivandrum,Mumbai,1491,16:30,23:26,476,Thursday,Non-AC Semi-Sleeper,TNSTC,29,30,4433.17,4.3,1972
R3000,Mysore,Bangalore,230,12:30,23:27,717,Thursday,AC Semi-Sleeper,Orange Tours,7,30,428.46,3.6,1368
R3001,Indore,Chennai,475,21:30,09:54,744,Friday,AC Sleeper,GreenLine Travels,19,40,1550.7,4.4,103
R3002,Indore,Chandigarh,1295,23:45,17:45,1080,Saturday,AC Seater,GreenLine Travels,10,36,2465.73,3.8,1755
R3003,Kochi,Madurai,1175,15:45,00:18,573,Friday,Non-AC Seater,SRS Travels,16,36,3937.72,3.8,705
R3004,Guwahati,Vijayawada,1430,21:30,01:52,262,Thursday,Non-AC Sleeper,National Express,5,48,2738.02,4.6,411
R3005,Trivandrum,Indore,576,12:45,20:46,481,Thursday,Non-AC Semi-Sleeper,National Express,7,40,1069.03,5.0,1807
R3006,Shillong,Hyderabad,1276,14:00,16:30,150,Saturday,Non-AC Sleeper,National Express,13,30,3260.95,4.9,1182
R3007,Trivandrum,Agra,466,21:45,16:58,1153,Tuesday,Non-AC Sleeper,KSRTC,28,40,1196.05,4.7,1626
R3008,Delhi,Surat,1149,03:30,16:13,823,Wednesday,AC Sleeper,VRL Logistics,30,36,3263.91,4.9,1265
R3009,Patna,Coimbatore,113,22:15,19:30,1275,Friday,Non-AC Sleeper,SRS Travels,16,30,359.32,3.9,1539
R3010,Chennai,Nagpur,892,22:30,09:59,689,Wednesday,Non-AC Semi-Sleeper,TNSTC,16,48,1827.33,4.8,562
R3011,Lucknow,Hyderabad,1373,09:45,17:49,484,Sunday,AC Semi-Sleeper,VRL Logistics,26,40,3967.55,5.0,789
R3012,Pune,Varanasi,1265,01:45,03:43,178,Wednesday,AC Sleeper,TNSTC,20,36,4070.29,4.3,1703
R3013,Guwahati,Goa,421,13:30,11:03,1353,Thursday,AC Sleeper,VRL Logistics,13,48,954.92,4.4,391
R3014,Indore,Bangalore,436,03:45,11:33,528,Saturday,AC Sleeper,Karnataka Travels,33,36,1297.25,4.9,917
R3015,Ahmedabad,Rajkot,1364,03:15,10:06,471,Tuesday,Non-AC Seater,KSRTC,7,42,2988.67,4.5,1620
R3016,Hyderabad,Pune,344,11:30,01:27,897,Friday,AC Sleeper,Royal Rajasthan,29,42,734.88,4.9,1884
R3017,Vijayawada,Nashik,1136,21:45,18:31,1306,Saturday,AC Seater,VRL Logistics,10,36,2555.39,4.0,1310
R3018,Delhi,Jaipur,612,21:00,00:05,185,Sunday,Non-AC Seater,VRL Logistics,32,36,1830.67,3.9,1397
R3019,Madurai,Kolkata,724,14:30,13:33,1383,Tuesday,AC Seater,Orange Tours,44,44,1711.48,4.5,957
R3020,Madurai,Ahmedabad,1130,21:45,13:01,976,Tuesday,AC Seater,National Express,36,36,2826.67,4.9,348
R3021,Kochi,Bangalore,757,21:30,14:12,1062,Friday,AC Sleeper,KSRTC,39,40,2057.64,4.9,1000
R3022,Bangalore,Patna,241,18:15,13:36,1161,Thursday,AC Sleeper,Karnataka Travels,8,36,472.25,4.9,1334
R3023,Mysore,Goa,942,04:45,17:58,793,Monday,AC Semi-Sleeper,Karnataka Travels,40,40,1722.86,4.9,1571
R3024,Agra,Nashik,1024,03:00,15:20,740,Monday,Non-AC Sleeper,Deccan Lines,37,42,2760.31,4.2,483
R3025,Bangalore,Varanasi,520,22:45,01:38,233,Saturday,Non-AC Semi-Sleeper,Orange Tours,13,48,1282.83,4.9,1445
R3026,Rajkot,Bhopal,1405,11:15,20:23,548,Tuesday,AC Semi-Sleeper,VRL Logistics,29,36,3676.31,3.7,1849
R3027,Patna,Hyderabad,1234,17:30,22:15,345,Wednesday,AC Sleeper,National Express,21,30,2711.65,4.8,581
R3028,Delhi,Madurai,1005,21:00,00:28,208,Friday,AC Seater,Deccan Lines,1,30,3400.44,4.6,1494
R3029,Bangalore,Chennai,1436,04:30,14:20,650,Saturday,AC Semi-Sleeper,TNSTC,31,40,3978.47,4.1,1134
R3030,Jaipur,Hyderabad,752,20:15,04:32,497,Saturday,Non-AC Semi-Sleeper,National Express,35,44,1751.6,3.8,1412
R3031,Chennai,Pune,564,16:15,00:11,536,Sunday,Non-AC Semi-Sleeper,Deccan Lines,32,42,1444.25,3.6,407
R3032,Nagpur,Nashik,1189,18:00,00:23,383,Sunday,AC Seater,Deccan Lines,3,30,4147.03,3.5,123
R3033,Nagpur,Patna,173,20:15,03:21,426,Sunday,Non-AC Seater,KSRTC,27,30,462.45,4.5,1651
R3034,Lucknow,Guwahati,855,00:45,11:29,704,Thursday,AC Seater,GreenLine Travels,15,44,2265.73,4.6,1078
R3035,Coimbatore,Trivandrum,599,03:00,08:55,355,Tuesday,AC Seater,SRS Travels,24,44,1226.19,4.4,68
R3036,Guwahati,Indore,434,02:30,04:02,152,Sunday,AC Semi-Sleeper,TNSTC,11,48,1449.46,4.9,575
R3037,Indore,Goa,1140,01:00,05:14,254,Thursday,Non-AC Sleeper,TNSTC,26,48,2814.19,3.7,1135
R3038,Trivandrum,Jaipur,1143,20:30,16:16,1246,Monday,Non-AC Semi-Sleeper,Karnataka Travels,10,48,3845.84,4.3,1615
R3039,Lucknow,Delhi,692,04:45,06:32,167,Tuesday,Non-AC Semi-Sleeper,Royal Rajasthan,13,30,2135.5,4.2,1753
R3040,Kochi,Trivandrum,1334,19:00,01:38,398,Tuesday,AC Seater,Deccan Lines,32,36,4108.85,4.6,1248
R3041,Indore,Pune,1093,19:15,22:49,214,Thursday,Non-AC Seater,Karnataka Travels,17,42,2489.33,4.9,1138
R3042,Kochi,Patna,1443,11:00,21:51,651,Friday,AC Sleeper,VRL Logistics,33,48,3432.54,3.6,652
R3043,Madurai,Chennai,218,18:00,20:46,166,Wednesday,AC Semi-Sleeper,GreenLine Travels,29,42,613.71,4.1,680
R3044,Chennai,Coimbatore,1365,11:45,15:40,295,Saturday,Non-AC Semi-Sleeper,GreenLine Travels,25,30,3504.39,4.0,969
R3045,Delhi,Visakhapatnam,884,18:30,13:24,1194,Monday,AC Semi-Sleeper,GreenLine Travels,27,48,2471.8,3.7,1338
R3046,Bangalore,Patna,814,11:15,09:17,1322,Friday,AC Semi-Sleeper,Deccan Lines,21,36,1699.74,4.9,980
R3047,Kolkata,Rajkot,283,16:30,18:31,121,Friday,AC Seater,TNSTC,27,44,532.02,4.8,392
R3048,Bhopal,Kolkata,515,22:00,09:59,719,Thursday,AC Seater,TNSTC,25,42,1756.12,3.9,1451
R3049,Goa,Kolkata,1340,02:30,07:32,302,Friday,Non-AC Semi-Sleeper,GreenLine Travels,17,40,3268.34,3.8,822
R3050,Visakhapatnam,Coimbatore,1216,01:00,22:29,1289,Friday,AC Seater,Deccan Lines,35,36,3081.17,4.9,769
R3051,Chandigarh,Coimbatore,199,06:45,00:46,1081,Wednesday,Non-AC Sleeper,Karnataka Travels,20,44,449.72,4.8,731
R3052,Visakhapatnam,Madurai,1412,03:15,11:36,501,Wednesday,Non-AC Seater,KSRTC,14,40,4000.72,4.5,63
R3053,Indore,Bhopal,830,07:00,16:56,596,Monday,Non-AC Sleeper,TNSTC,26,30,1610.22,3.5,1627
R3054,Kochi,Ahmedabad,201,03:00,22:46,1186,Wednesday,Non-AC Sleeper,TNSTC,1,44,532.73,4.5,1809
R3055,Mysore,Hyderabad,328,06:00,05:03,1383,Sunday,AC Semi-Sleeper,Deccan Lines,34,42,1069.34,4.1,1649
R3056,Varanasi,Rajkot,772,12:15,07:06,1191,Wednesday,AC Sleeper,SRS Travels,18,30,2692.95,4.2,1926
R3057,Trivandrum,Mumbai,1116,22:00,05:45,465,Thursday,AC Sleeper,GreenLine Travels,34,40,3362.51,4.5,1388
R3058,Coimbatore,Goa,1015,15:30,07:17,1007,Saturday,Non-AC Sleeper,TNSTC,28,36,1837.51,3.6,1412
R3059,Indore,Delhi,1067,01:45,16:33,948,Monday,AC Seater,KSRTC,37,48,1975.03,4.5,885
R3060,Bhopal,Mysore,384,08:30,07:33,1383,Thursday,AC Semi-Sleeper,Deccan Lines,26,44,874.36,3.8,475
R3061,Kolkata,Agra,1298,05:15,22:29,1034,Friday,Non-AC Sleeper,Deccan Lines,11,44,3140.47,4.7,112
R3062,Ahmedabad,Visakhapatnam,918,21:15,08:24,669,Tuesday,AC Semi-Sleeper,KSRTC,17,30,2454.35,3.5,1541
R3063,Surat,Lucknow,992,20:30,01:34,304,Monday,AC Sleeper,National Express,8,36,2506.36,4.8,812
R3064,Vijayawada,Lucknow,1063,03:15,01:52,1357,Monday,AC Sleeper,SRS Travels,2,40,2858.44,3.6,964
R3065,Chandigarh,Kolkata,700,00:15,23:31,1396,Sunday,AC Seater,GreenLine Travels,21,30,1487.5,4.5,992
R3066,Pune,Guwahati,832,13:45,23:33,648,Monday,AC Semi-Sleeper,National Express,14,30,2610.0,3.6,520
R3067,Indore,Bangalore,329,08:45,06:20,1355,Wednesday,Non-AC Sleeper,Karnataka Travels,29,48,729.08,4.0,109
R3068,Kolkata,Visakhapatnam,1048,22:45,08:10,625,Wednesday,AC Semi-Sleeper,National Express,21,36,3526.07,3.9,1728
R3069,Bangalore,Goa,141,18:00,02:48,528,Sunday,Non-AC Semi-Sleeper,National Express,44,48,364.73,4.4,338
R3070,Indore,Delhi,544,13:15,08:08,1193,Tuesday,Non-AC Sleeper,KSRTC,28,30,1460.01,4.1,1335
R3071,Bhopal,Rajkot,236,06:15,22:29,974,Saturday,AC Seater,TNSTC,26,30,447.15,3.6,304
R3072,Agra,Guwahati,619,05:00,15:22,622,Wednesday,Non-AC Seater,Deccan Lines,8,30,2078.22,3.8,1612
R3073,Ahmedabad,Guwahati,188,06:45,10:12,267,Saturday,AC Semi-Sleeper,Royal Rajasthan,17,30,341.14,4.6,191
R3074,Guwahati,Vijayawada,1084,02:15,01:20,1385,Sunday,AC Sleeper,SRS Travels,8,36,2016.95,3.6,1476
R3075,Hyderabad,Patna,563,09:30,00:07,937,Friday,Non-AC Sleeper,Karnataka Travels,0,48,1508.45,4.2,723
R3076,Goa,Nashik,329,10:15,21:00,705,Wednesday,Non-AC Sleeper,GreenLine Travels,14,30,749.05,3.8,594
R3077,Indore,Mumbai,686,22:00,13:00,900,Saturday,Non-AC Sleeper,National Express,21,40,1321.85,4.1,125
R3078,Bhopal,Madurai,1276,01:30,15:57,867,Tuesday,Non-AC Semi-Sleeper,GreenLine Travels,12,36,4182.55,4.1,766
R3079,Shillong,Guwahati,178,05:00,07:19,139,Sunday,AC Semi-Sleeper,TNSTC,14,30,544.25,4.8,796
R3080,Jaipur,Chandigarh,276,10:45,08:56,1331,Friday,Non-AC Semi-Sleeper,KSRTC,25,36,526.95,4.1,1601
R3081,Vijayawada,Mumbai,1301,15:45,03:18,753,Sunday,AC Sleeper,Deccan Lines,6,36,2994.92,4.2,264
R3082,Shillong,Madurai,462,06:45,17:54,669,Sunday,AC Sleeper,Orange Tours,31,40,1151.77,4.0,24
R3083,Chennai,Kochi,1447,15:45,14:27,1422,Monday,AC Seater,VRL Logistics,35,42,3740.88,4.8,744
R3084,Agra,Visakhapatnam,873,13:30,03:31,841,Saturday,Non-AC Seater,Royal Rajasthan,17,40,2305.98,5.0,190
R3085,Trivandrum,Mysore,604,19:15,22:10,235,Saturday,Non-AC Semi-Sleeper,GreenLine Travels,11,36,1140.67,5.0,669
R3086,Nashik,Vijayawada,1221,10:45,01:35,950,Monday,Non-AC Seater,Orange Tours,27,48,3876.67,4.1,322
R3087,Lucknow,Indore,974,10:15,00:53,878,Monday,Non-AC Seater,Deccan Lines,10,40,1847.2,3.5,1433
R3088,Goa,Delhi,1397,00:00,22:45,1365,Tuesday,Non-AC Sleeper,Deccan Lines,17,42,3265.54,4.0,1991
R3089,Chennai,Kochi,1045,06:00,19:28,808,Tuesday,Non-AC Sleeper,Orange Tours,0,30,2710.94,3.9,1136
R3090,Nashik,Vijayawada,1032,08:00,05:26,1286,Sunday,AC Semi-Sleeper,Karnataka Travels,1,40,2752.19,4.8,1119
R3091,Coimbatore,Pune,321,21:45,16:31,1186,Monday,Non-AC Semi-Sleeper,SRS Travels,32,42,975.2,3.7,83
R3092,Kochi,Shillong,534,05:15,15:09,654,Wednesday,Non-AC Semi-Sleeper,Royal Rajasthan,1,36,1129.39,4.6,1156
R3093,Ahmedabad,Patna,675,23:00,18:16,1156,Tuesday,Non-AC Seater,KSRTC,15,36,2128.87,4.5,1304
R3094,Mumbai,Ahmedabad,1431,12:45,23:27,702,Monday,AC Semi-Sleeper,VRL Logistics,35,42,2591.93,3.8,962
R3095,Indore,Pune,176,01:45,05:34,289,Saturday,AC Sleeper,GreenLine Travels,0,44,515.79,3.7,268
R3096,Lucknow,Delhi,872,14:30,05:04,934,Monday,AC Sleeper,KSRTC,7,30,1653.62,4.2,923
R3097,Rajkot,Lucknow,648,20:15,18:28,1333,Wednesday,AC Seater,National Express,22,48,1503.38,4.3,1869
R3098,Delhi,Coimbatore,968,10:00,03:55,1075,Tuesday,AC Semi-Sleeper,Orange Tours,15,30,2961.27,3.9,1557
R3099,Varanasi,Surat,240,19:00,00:08,308,Tuesday,AC Sleeper,KSRTC,25,30,461.42,4.0,1809
R3100,Patna,Delhi,1196,15:00,14:18,1398,Sunday,AC Semi-Sleeper,Karnataka Travels,29,44,2371.6,3.7,1551
R3101,Bhopal,Bangalore,379,01:45,19:58,1093,Sunday,Non-AC Sleeper,Deccan Lines,33,42,932.88,4.6,346
R3102,Indore,Mumbai,1383,15:15,09:24,1089,Wednesday,Non-AC Semi-Sleeper,Royal Rajasthan,1,30,4690.43,4.6,935
R3103,Madurai,Surat,1179,02:45,13:36,711,Sunday,AC Seater,GreenLine Travels,20,48,2178.01,4.2,1296
R3104,Bangalore,Guwahati,818,23:45,05:34,409,Saturday,AC Semi-Sleeper,Karnataka Travels,15,48,1664.31,4.6,685
R3105,Patna,Varanasi,948,23:45,04:10,325,Saturday,Non-AC Seater,National Express,9,48,2818.31,3.7,1903
R3106,Madurai,Patna,1247,21:00,09:46,766,Monday,AC Semi-Sleeper,Orange Tours,44,44,3731.8,4.1,1162
R3107,Vijayawada,Nagpur,1165,17:30,15:44,1334,Saturday,AC Seater,National Express,40,42,3211.95,4.9,1432
R3108,Shillong,Agra,387,01:45,21:44,1259,Tuesday,Non-AC Semi-Sleeper,GreenLine Travels,30,36,918.51,3.7,1539
R3109,Trivandrum,Lucknow,1090,01:45,20:08,1163,Thursday,AC Seater,VRL Logistics,14,30,3470.64,4.4,1390
R3110,Indore,Pune,363,14:30,06:34,964,Sunday,AC Semi-Sleeper,National Express,15,40,706.29,3.6,1371
R3111,Vijayawada,Chennai,367,21:15,09:07,772,Wednesday,Non-AC Sleeper,Royal Rajasthan,28,30,1067.36,4.5,1131
R3112,Ahmedabad,Bhopal,233,16:15,20:28,253,Thursday,AC Seater,SRS Travels,30,40,680.84,4.3,421
R3113,Chandigarh,Coimbatore,1418,08:30,12:26,296,Wednesday,Non-AC Seater,Orange Tours,15,42,3640.81,4.2,1515
R3114,Nagpur,Varanasi,437,07:15,04:25,1270,Wednesday,Non-AC Sleeper,TNSTC,3,42,1268.98,3.8,1510
R3115,Varanasi,Surat,744,02:00,12:56,656,Tuesday,Non-AC Sleeper,Orange Tours,14,30,1378.47,3.7,685
R3116,Mumbai,Jaipur,545,04:15,20:15,960,Wednesday,Non-AC Seater,National Express,14,36,1178.02,4.1,794
R3117,Rajkot,Visakhapatnam,1315,14:45,20:47,362,Thursday,Non-AC Sleeper,Karnataka Travels,12,42,4026.08,3.7,799
R3118,Madurai,Kochi,1464,04:45,02:37,1372,Saturday,Non-AC Seater,Royal Rajasthan,36,40,4790.32,4.0,1522
R3119,Patna,Hyderabad,164,15:45,21:18,393,Saturday,Non-AC Seater,Deccan Lines,36,48,552.16,4.9,1937
R3120,Bhopal,Bangalore,1105,09:30,19:48,618,Monday,Non-AC Seater,GreenLine Travels,15,30,3462.62,3.5,1443
R3121,Vijayawada,Pune,1353,05:30,11:01,391,Tuesday,Non-AC Seater,National Express,12,44,2764.39,4.3,1374
R3122,Vijayawada,Lucknow,1374,11:45,15:04,259,Wednesday,Non-AC Semi-Sleeper,KSRTC,5,40,3540.31,4.4,893
R3123,Lucknow,Varanasi,103,09:00,23:00,840,Sunday,AC Seater,Deccan Lines,22,36,290.5,3.9,1592
R3124,Rajkot,Bangalore,948,20:45,11:27,942,Saturday,Non-AC Seater,Karnataka Travels,27,36,2384.46,4.3,1295
R3125,Ahmedabad,Jaipur,119,14:30,06:47,977,Tuesday,AC Semi-Sleeper,Karnataka Travels,6,48,316.56,4.9,503
R3126,Trivandrum,Coimbatore,146,20:00,13:56,1076,Saturday,Non-AC Sleeper,National Express,4,30,497.06,4.6,413
R3127,Kolkata,Nagpur,579,08:15,18:37,622,Saturday,AC Semi-Sleeper,National Express,12,42,1848.71,4.2,482
R3128,Goa,Varanasi,1201,13:45,21:01,496,Saturday,Non-AC Seater,National Express,46,48,2572.18,5.0,998
R3129,Guwahati,Delhi,1045,15:30,23:55,505,Sunday,AC Semi-Sleeper,National Express,35,36,2861.04,4.6,127
R3130,Madurai,Trivandrum,1218,04:30,20:42,972,Tuesday,Non-AC Sleeper,KSRTC,27,44,2662.04,3.8,503
R3131,Varanasi,Delhi,598,07:00,03:48,1248,Friday,AC Seater,GreenLine Travels,8,48,1540.59,4.3,515
R3132,Lucknow,Chandigarh,703,13:00,19:13,373,Saturday,AC Sleeper,Orange Tours,17,30,1784.34,4.5,193
R3133,Coimbatore,Agra,917,22:00,09:00,660,Wednesday,Non-AC Semi-Sleeper,SRS Travels,18,48,3157.94,4.6,1652
R3134,Rajkot,Agra,1013,18:30,09:20,950,Tuesday,AC Sleeper,SRS Travels,6,36,3278.15,4.1,1289
R3135,Nagpur,Pune,478,00:30,22:46,1336,Wednesday,Non-AC Semi-Sleeper,KSRTC,0,30,1195.43,4.6,134
R3136,Goa,Visakhapatnam,1033,04:15,11:55,460,Friday,AC Seater,SRS Travels,17,30,3224.81,3.7,1604
R3137,Trivandrum,Mysore,711,02:00,17:35,935,Friday,AC Semi-Sleeper,VRL Logistics,42,48,1956.17,4.3,136
R3138,Lucknow,Delhi,1406,10:15,21:01,706,Saturday,AC Semi-Sleeper,GreenLine Travels,39,44,2837.53,4.7,1245
R3139,Surat,Mysore,717,08:15,19:28,673,Saturday,Non-AC Sleeper,TNSTC,10,40,2393.5,4.8,1099
R3140,Kolkata,Lucknow,964,11:15,17:50,395,Tuesday,Non-AC Semi-Sleeper,SRS Travels,11,30,2809.65,3.7,200
R3141,Coimbatore,Ahmedabad,166,21:45,20:11,1406,Wednesday,Non-AC Seater,VRL Logistics,18,30,335.24,3.8,1763
R3142,Bhopal,Indore,1064,21:00,15:33,1113,Thursday,AC Semi-Sleeper,Karnataka Travels,25,36,3706.82,3.8,847
R3143,Coimbatore,Jaipur,704,04:30,17:28,838,Monday,AC Sleeper,Deccan Lines,7,30,2286.49,3.6,1032
R3144,Mysore,Goa,433,17:30,19:58,148,Tuesday,AC Sleeper,KSRTC,10,30,849.16,4.6,259
R3145,Trivandrum,Vijayawada,126,05:15,15:57,642,Saturday,AC Semi-Sleeper,Orange Tours,9,40,324.57,4.3,1177
R3146,Bhopal,Agra,829,17:00,00:12,432,Thursday,AC Sleeper,Orange Tours,10,42,2662.41,4.7,136
R3147,Jaipur,Mumbai,1254,06:45,15:15,570,Monday,AC Seater,Orange Tours,28,48,3975.09,3.8,267
R3148,Trivandrum,Chennai,986,21:15,16:52,1177,Wednesday,AC Seater,Deccan Lines,27,36,1831.79,4.9,1264
R3149,Mysore,Surat,531,15:15,06:12,957,Monday,Non-AC Semi-Sleeper,VRL Logistics,20,48,1548.17,4.6,791
R3150,Nashik,Agra,1060,20:15,13:29,1034,Sunday,AC Semi-Sleeper,VRL Logistics,23,36,3079.47,4.6,626
R3151,Shillong,Ahmedabad,481,22:30,07:50,560,Monday,AC Seater,TNSTC,29,42,1021.04,3.9,490
R3152,Guwahati,Chandigarh,357,22:45,08:14,629,Wednesday,AC Seater,Orange Tours,1,48,1124.05,4.6,589
R3153,Delhi,Indore,1259,20:15,04:11,536,Monday,AC Semi-Sleeper,KSRTC,19,44,3260.01,4.5,1191
R3154,Guwahati,Kochi,1306,17:00,02:05,545,Tuesday,Non-AC Seater,Orange Tours,23,40,4315.41,3.9,802
R3155,Hyderabad,Goa,970,13:00,03:51,891,Wednesday,Non-AC Semi-Sleeper,VRL Logistics,7,44,3052.75,4.6,1461
R3156,Bhopal,Ahmedabad,481,12:15,15:51,216,Tuesday,Non-AC Seater,Deccan Lines,1,42,1401.16,5.0,1449
R3157,Bangalore,Lucknow,1471,00:45,10:30,645,Saturday,Non-AC Sleeper,Royal Rajasthan,23,30,2712.57,3.8,1692
R3158,Shillong,Varanasi,262,03:00,17:17,857,Thursday,AC Semi-Sleeper,Orange Tours,40,44,534.18,4.5,1558
R3159,Shillong,Agra,1131,02:15,12:33,618,Tuesday,Non-AC Seater,Orange Tours,24,44,2666.65,4.9,441
R3160,Pune,Rajkot,894,09:15,18:19,544,Wednesday,AC Semi-Sleeper,TNSTC,29,40,2180.29,4.4,1304
R3161,Ahmedabad,Chandigarh,760,03:45,15:44,779,Sunday,Non-AC Sleeper,KSRTC,41,44,2596.29,4.1,27
R3162,Chennai,Lucknow,793,21:15,14:10,1075,Sunday,Non-AC Seater,National Express,32,36,2518.71,4.2,1631
R3163,Goa,Vijayawada,511,19:00,15:11,1211,Sunday,AC Sleeper,KSRTC,35,48,1063.09,3.7,1078
R3164,Kochi,Agra,245,11:30,16:51,321,Wednesday,AC Seater,Karnataka Travels,9,36,783.4,3.9,493
R3165,Agra,Kochi,303,10:30,23:58,808,Tuesday,AC Semi-Sleeper,Deccan Lines,44,48,962.28,4.2,1269
R3166,Vijayawada,Jaipur,1384,19:30,04:54,564,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,22,42,4513.42,4.1,859
R3167,Kochi,Guwahati,1004,23:45,21:55,1330,Wednesday,AC Semi-Sleeper,VRL Logistics,22,44,2473.29,4.5,507
R3168,Coimbatore,Ahmedabad,1412,02:15,09:31,436,Saturday,Non-AC Sleeper,SRS Travels,36,42,3646.53,3.8,1894
R3169,Nagpur,Trivandrum,629,01:30,09:33,483,Sunday,AC Sleeper,KSRTC,38,40,2078.65,3.9,815
R3170,Surat,Trivandrum,915,07:30,19:08,758,Wednesday,Non-AC Sleeper,SRS Travels,30,40,3038.66,4.5,1235
R3171,Coimbatore,Hyderabad,313,12:00,23:34,694,Sunday,Non-AC Semi-Sleeper,Orange Tours,22,42,1034.29,4.3,925
R3172,Shillong,Madurai,690,20:15,01:32,317,Monday,AC Seater,Deccan Lines,41,44,2051.91,4.5,689
R3173,Indore,Nagpur,1426,00:00,19:14,1154,Tuesday,AC Semi-Sleeper,KSRTC,27,36,3051.87,4.0,675
R3174,Nagpur,Jaipur,754,02:00,05:56,236,Thursday,AC Sleeper,SRS Travels,22,30,2355.48,3.7,1540
R3175,Bhopal,Chandigarh,288,10:00,13:16,196,Friday,AC Sleeper,VRL Logistics,21,44,978.21,4.2,1884
R3176,Ahmedabad,Chennai,378,02:15,20:40,1105,Monday,AC Sleeper,TNSTC,5,48,1132.13,4.0,467
R3177,Guwahati,Pune,810,17:15,04:59,704,Monday,AC Sleeper,National Express,31,36,2683.93,3.8,105
R3178,Indore,Guwahati,906,08:00,23:41,941,Sunday,Non-AC Seater,SRS Travels,39,44,3090.97,4.1,974
R3179,Lucknow,Nagpur,828,12:30,06:14,1124,Wednesday,AC Sleeper,GreenLine Travels,18,40,1676.19,4.3,998
R3180,Hyderabad,Madurai,1320,01:30,03:31,121,Thursday,AC Semi-Sleeper,Deccan Lines,33,42,3955.2,3.6,171
R3181,Hyderabad,Mysore,1049,03:45,00:27,1302,Saturday,Non-AC Sleeper,Orange Tours,22,30,3371.77,4.9,210
R3182,Agra,Mysore,930,07:15,06:04,1429,Thursday,Non-AC Seater,TNSTC,20,30,1968.97,3.6,1871
R3183,Bangalore,Guwahati,1207,01:15,06:15,300,Wednesday,AC Semi-Sleeper,TNSTC,2,30,2259.1,4.9,1242
R3184,Lucknow,Chennai,701,20:30,18:10,1360,Friday,AC Semi-Sleeper,TNSTC,6,36,2374.33,4.5,1455
R3185,Pune,Nashik,585,03:15,07:34,259,Friday,AC Sleeper,GreenLine Travels,17,40,1522.64,4.4,1692
R3186,Mysore,Vijayawada,913,12:00,01:05,785,Friday,AC Seater,GreenLine Travels,7,30,2028.81,5.0,585
R3187,Nashik,Rajkot,257,14:15,18:55,280,Saturday,Non-AC Sleeper,GreenLine Travels,28,40,775.96,4.9,1771
R3188,Kolkata,Surat,1078,18:30,03:54,564,Friday,AC Semi-Sleeper,VRL Logistics,24,48,1961.93,3.6,1396
R3189,Agra,Goa,664,11:45,03:49,964,Wednesday,Non-AC Seater,SRS Travels,30,36,1445.48,4.4,31
R3190,Chandigarh,Lucknow,712,08:45,21:08,803,Thursday,Non-AC Seater,National Express,31,48,1876.14,3.6,1968
R3191,Delhi,Varanasi,446,12:30,09:26,1316,Monday,Non-AC Seater,SRS Travels,4,36,1429.89,3.9,1954
R3192,Ahmedabad,Chandigarh,772,06:15,19:43,808,Friday,Non-AC Seater,Royal Rajasthan,22,48,2006.2,3.9,310
R3193,Kolkata,Agra,1486,09:30,06:36,1266,Wednesday,AC Sleeper,SRS Travels,1,44,2984.08,4.8,389
R3194,Visakhapatnam,Agra,600,21:30,12:21,951,Sunday,AC Seater,KSRTC,39,40,1203.13,3.6,367
R3195,Bangalore,Shillong,572,22:00,12:13,853,Thursday,AC Seater,Orange Tours,16,30,1371.37,3.6,32
R3196,Kolkata,Chennai,1091,11:15,08:35,1280,Sunday,AC Semi-Sleeper,National Express,33,36,3001.24,4.5,551
R3197,Madurai,Vijayawada,469,18:00,12:20,1100,Sunday,Non-AC Semi-Sleeper,SRS Travels,31,40,1025.81,3.7,317
R3198,Jaipur,Lucknow,264,12:00,10:30,1350,Thursday,Non-AC Seater,SRS Travels,15,36,789.59,3.5,1948
R3199,Jaipur,Hyderabad,1299,03:30,10:32,422,Thursday,Non-AC Semi-Sleeper,Karnataka Travels,6,48,4166.92,4.9,1254
R3200,Nagpur,Patna,1490,04:30,13:04,574,Tuesday,Non-AC Sleeper,KSRTC,24,40,3978.92,4.1,382
R3201,Mumbai,Goa,983,14:30,18:27,297,Wednesday,Non-AC Semi-Sleeper,National Express,4,30,3188.26,4.6,246
